creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,asset_path,asset_exists,aspect_ratio,asset_pixels,is_video_like,headline_chars,subhead_chars,advertiser_id,objective,primary_theme,target_age_segment,target_os,start_date,end_date,daily_budget_usd,kpi_goal,campaign_duration_days,hq_region,first_3d_days_observed,first_3d_spend_usd,first_3d_impressions,first_3d_viewable_impressions,first_3d_clicks,first_3d_conversions,first_3d_revenue_usd,first_3d_avg_country_os_slices,first_3d_ctr_volatility,first_3d_ipm_volatility,first_3d_ctr,first_3d_viewability_rate,first_3d_cvr,first_3d_ipm,first_3d_roas,first_7d_days_observed,first_7d_spend_usd,first_7d_impressions,first_7d_viewable_impressions,first_7d_clicks,first_7d_conversions,first_7d_revenue_usd,first_7d_avg_country_os_slices,first_7d_ctr_volatility,first_7d_ipm_volatility,first_7d_ctr,first_7d_viewability_rate,first_7d_cvr,first_7d_ipm,first_7d_roas,first_14d_days_observed,first_14d_spend_usd,first_14d_impressions,first_14d_viewable_impressions,first_14d_clicks,first_14d_conversions,first_14d_revenue_usd,first_14d_avg_country_os_slices,first_14d_ctr_volatility,first_14d_ipm_volatility,first_14d_ctr,first_14d_viewability_rate,first_14d_cvr,first_14d_ipm,first_14d_roas,lifecycle_days,lifecycle_spend_usd,lifecycle_impressions,lifecycle_clicks,lifecycle_conversions,lifecycle_revenue_usd,lifecycle_ctr_std,lifecycle_ipm_std,lifecycle_max_days_since_launch,lifecycle_ctr,lifecycle_cvr,lifecycle_ipm,lifecycle_roas,creative_status,fatigue_day,perf_score,overall_ctr,overall_cvr,overall_ipm,overall_roas,ctr_decay_pct,cvr_decay_pct,peak_rolling_ctr_5,has_fatigue
500776,20129,RouteBloom,RouteBloom Travel,travel,rewarded_video,360,640,pt,2026-01-28,wanderlust,escape,Get offer,Fly smarter,Hotels + flights in one tap,purple,excited,6,0.497,30,0.896,0.867,0.233,0.834,0.45,1,1,0,1,0,0,assets/creative_500776.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500776.png,True,0.5625,230400,1,11,27,1021,booking,destination,35-44,Both,2026-01-12,2026-03-03,3292,CPA,51,APAC,3,1824.38,315956,254593,4589,268,36501.98,6.0,0.0008297915874156259,0.08213406449315434,0.014524174252111053,0.805786248718176,0.05840052298975812,0.8482193723176645,20.007882129819446,7,4161.12,733959,594831,11085,630,89647.07,6.0,0.0012342530826639096,0.1026401931801771,0.015103023465888422,0.8104417276714367,0.056833558863328824,0.8583585731628061,21.543976141038954,14,8229.18,1468637,1190092,19437,1080,156553.38,6.0,0.002295460021502331,0.16130600864857267,0.01323472035635763,0.8103377485382706,0.055564130267016516,0.7353757259281906,19.024177378548046,35,20614.59,3725789,33121,1831,264056.33,0.00407882460744181,0.23787033980467087,34,0.00888966068663577,0.05528214727816189,0.49143953133148444,12.809196302230605,top_performer,,0.867283950617284,0.0088896606866357,0.0552821472781618,0.4914395313314844,12.809196302230603,-0.7284985726199529,-0.0426287063440959,0.0155525189031611,0
500777,20129,RouteBloom,RouteBloom Travel,travel,native,320,320,pt,2026-01-23,destination,discover,Learn more,Book your next trip,Special fares today,purple,premium,0,0.396,77,0.901,0.598,0.357,0.505,0.688,2,3,0,0,0,1,assets/creative_500777.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500777.png,True,1.0,102400,0,19,19,1021,booking,destination,35-44,Both,2026-01-12,2026-03-03,3292,CPA,51,APAC,3,2280.63,622535,481554,6407,301,42327.35,6.0,0.00035539879148115437,0.04450714631717738,0.010291790823005935,0.7735372308384267,0.04697986577181208,0.4835069514163862,18.559498910388793,7,4931.65,1358312,1074482,13772,649,91264.7,6.0,0.0007827133134277728,0.0653466428056389,0.010139054944666616,0.7910421169804875,0.04712460063897764,0.47779891512406575,18.50591586994211,14,8625.51,2381161,1917191,20673,975,138138.76,6.0,0.0019725695736856766,0.1041073971843035,0.008681899291984036,0.8051496727856705,0.047162966187781166,0.4094641227535643,16.01514113368369,40,22588.95,6207304,30742,1451,205221.36000000002,0.0031192085516576857,0.1494890995915428,39,0.00495255267020916,0.04719927135514931,0.23375687738187143,9.08503316887239,stable,,0.4938271604938271,0.0049525526702091,0.0471992713551493,0.2337568773818714,9.08503316887239,-0.8173365077804485,0.0594117797892252,0.0104993395241605,0
500778,20129,RouteBloom,RouteBloom Travel,travel,interstitial,360,640,it,2026-01-18,wanderlust,discover,Learn more,Last-minute savings,Hotels + flights in one tap,blue,playful,8,0.361,88,0.919,0.291,0.246,0.654,0.345,2,1,1,0,0,0,assets/creative_500778.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500778.png,True,0.5625,230400,1,19,27,1021,booking,destination,35-44,Both,2026-01-12,2026-03-03,3292,CPA,51,APAC,3,3588.71,802060,641494,8895,418,62798.990000000005,6.0,0.00045413791988279783,0.041479309425660006,0.011090192753659326,0.799807994414383,0.04699269252388982,0.5211580181033838,17.499042831546713,7,7985.98,1791449,1450055,18334,845,119976.72,6.0,0.0013916777408263632,0.06765276030129769,0.010234173565644347,0.8094313597540315,0.04608923311879568,0.47168521124519874,15.023418540993092,14,12424.64,2782006,2242180,24502,1119,157726.8,6.0,0.0023003527876806476,0.11676745672584876,0.008807313859136178,0.805958002966205,0.045669741245612606,0.402227745015647,12.694677672753496,45,31097.93,6897584,34503,1560,221340.51,0.003022509523072231,0.14421406182713353,44,0.005002186272758694,0.0452134596991566,0.22616614745104952,7.117531938620996,stable,,0.4629629629629629,0.0050021862727586,0.0452134596991566,0.2261661474510495,7.117531938620996,-0.8233996628323503,0.0860588030092608,0.0110901927536593,0
500779,20129,RouteBloom,RouteBloom Travel,travel,native,320,320,pt,2026-01-24,discount,last-minute deal,Try for free,Last-minute savings,Hotels + flights in one tap,orange,trustworthy,0,0.327,51,0.817,0.776,0.115,0.23,0.522,3,1,1,0,0,0,assets/creative_500779.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500779.png,True,1.0,102400,0,19,27,1021,booking,destination,35-44,Both,2026-01-12,2026-03-03,3292,CPA,51,APAC,3,2457.47,676978,575977,6884,384,55273.479999999996,6.0,0.00032534176774334534,0.024318336673790693,0.010168720401549237,0.8508060823246841,0.0557815223707147,0.5672267045605618,22.49202635230542,7,5433.17,1499456,1271159,14619,812,117944.8,6.0,0.000680033864014682,0.051694104370848634,0.009749535831661616,0.8477467828332409,0.055544154866953965,0.5415297281147297,21.70828448217155,14,9691.83,2692913,2261913,22143,1213,175247.86,6.0,0.0018679306915887672,0.1195966138067014,0.008222694160561443,0.839950269466559,0.05478029174005329,0.4504415850047885,18.082019597950026,39,25098.15,6899081,33438,1780,255800.78,0.002912606648073712,0.16958122533971962,38,0.004846732485094754,0.053232848854596566,0.25800537781771227,10.19201733992346,stable,,0.5055555555555555,0.0048467324850947,0.0532328488545965,0.2580053778177122,10.19201733992346,-0.8171955775312303,-0.1325492610837438,0.0101842823553965,0
500780,20130,CraveLoop,CraveLoop Kitchen,food_delivery,interstitial,360,640,es,2026-01-26,competitive,late-night,Install now,Dinner in minutes,Late-night deals available,orange,urgent,0,0.635,63,0.753,0.602,0.629,0.628,0.493,1,4,0,0,0,0,assets/creative_500780.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500780.png,True,0.5625,230400,0,17,26,1022,order,food-closeup,18-24,iOS,2026-01-18,2026-03-22,2402,CPA,64,Europe,3,4695.01,1519269,1223104,17371,1253,22785.730000000003,3.0,0.001101630943167576,0.14044266608248507,0.011433788223152056,0.805060854924309,0.07213171377583329,0.8247387394858975,4.8531802914157804,7,8490.28,2706029,2215388,27148,1935,35039.67,3.0,0.002182580250679767,0.19560634356976736,0.010032412808584091,0.8186859786055508,0.07127596876381317,0.7150699419703189,4.12703350183975,14,11752.96,3725752,3060288,32175,2287,41755.12,3.0,0.0028885671736221417,0.2240930576481076,0.008635840496093138,0.8213880043545572,0.07108003108003108,0.6138358108644912,3.55273224787628,50,27436.7,8621929,42156,3016,55147.89,0.0027609242790090716,0.19959076582938318,49,0.004889393081293061,0.07154378973337129,0.3498057105318311,2.0100044830464303,stable,,0.402469135802469,0.004889393081293,0.0715437897333712,0.349805710531831,2.0100044830464303,-0.8154694628773577,-0.0084823915048255,0.011433788223152,0
500781,20130,CraveLoop,CraveLoop Kitchen,food_delivery,banner,320,480,en,2026-02-01,testimonial,discover,Shop now,2-for-1 tonight,Free delivery over $15,yellow,trustworthy,0,0.565,37,0.711,0.894,0.421,0.92,0.513,0,2,1,0,0,0,assets/creative_500781.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500781.png,True,0.6666666666666666,153600,0,15,22,1022,order,food-closeup,18-24,iOS,2026-01-18,2026-03-22,2402,CPA,64,Europe,3,1854.54,793327,660482,8408,555,10600.47,3.0,0.00014298068307230756,0.04276656986131522,0.010598403936838151,0.8325469825179277,0.06600856327307326,0.6995854168583698,5.715956517519169,7,3321.49,1409048,1180907,14796,1028,19149.37,3.0,0.0003958262382259833,0.08305203426706209,0.010500706860234712,0.8380885534062714,0.06947823736144904,0.7295706036983836,5.765295093467088,14,6114.31,2653044,2240877,23926,1668,31020.73,3.0,0.001798160624577016,0.1412509312684855,0.009018320088170419,0.8446437375331883,0.0697149544428655,0.6287117740979795,5.073463726896412,44,18725.62,8144920,40090,2754,50929.15,0.0031691229995284777,0.23644928894157388,43,0.004922086404777456,0.06869543527064106,0.3381248680158921,2.7197577436688345,stable,,0.4632716049382716,0.0049220864047774,0.068695435270641,0.3381248680158921,2.7197577436688345,-0.8318224737080269,-0.1211874831713382,0.010674721009713,0
500782,20130,CraveLoop,CraveLoop Kitchen,food_delivery,interstitial,360,640,es,2026-02-04,family,late-night,Shop now,2-for-1 tonight,Fresh favorites nearby,purple,calm,5,0.455,49,0.944,0.666,0.259,0.451,0.38,0,3,1,0,0,0,assets/creative_500782.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500782.png,True,0.5625,230400,1,15,22,1022,order,food-closeup,18-24,iOS,2026-01-18,2026-03-22,2402,CPA,64,Europe,3,1275.82,397389,325639,4970,362,6682.9,3.0,0.0007017944906227792,0.1960417458229114,0.012506637073497253,0.8194464366150045,0.07283702213279677,0.9109462013291763,5.238121365082849,7,3127.01,984349,815413,12170,947,17863.5,3.0,0.0009694415934507365,0.13858456174012673,0.012363501156601977,0.8283779431888487,0.07781429745275267,0.962057156557278,5.712645626333142,14,6215.76,1953216,1624492,20540,1624,30358.31,3.0,0.0023253043843106144,0.19079180502746013,0.010515990038992104,0.8317011533798617,0.07906523855890944,0.8314492611160261,4.884086579919431,41,18133.83,5665786,33416,2642,49660.76,0.003847984798853754,0.31184922024512357,40,0.005897857772955067,0.07906392147474264,0.46630776383011996,2.738569844318602,fatigued,11,0.6320987654320988,0.005897857772955,0.0790639214747426,0.4663077638301199,2.738569844318602,-0.85596897758217,-0.0299631184183616,0.0129615365346559,1
500783,20130,CraveLoop,CraveLoop Kitchen,food_delivery,native,320,320,es,2026-01-30,discount,cashback,Book now,Hungry? We got you,Late-night deals available,red,trustworthy,0,0.259,64,0.783,0.793,0.432,0.368,0.614,0,1,1,0,0,0,assets/creative_500783.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500783.png,True,1.0,102400,0,18,26,1022,order,food-closeup,18-24,iOS,2026-01-18,2026-03-22,2402,CPA,64,Europe,3,2411.15,930988,772643,9405,790,14755.380000000001,3.0,0.0001864508705804988,0.09213395305262145,0.010102171026909048,0.8299172492019231,0.08399787347155768,0.8485608837063421,6.119644153204902,7,4397.97,1721297,1432852,16917,1441,25832.31,3.0,0.0010702107692716857,0.16565131656794704,0.009828054077826198,0.8324257812568081,0.08518058757462907,0.8371594210644647,5.8736894521790735,14,7177.41,2782084,2314799,23528,1951,35711.51,3.0,0.0020167132747450104,0.21311212369353771,0.008456969667342898,0.832037781749221,0.08292247534852092,0.7012728587634306,4.975542709696116,46,20570.86,8076957,35490,2837,52088.78,0.002906203791662862,0.25248933635268855,45,0.00439398154527751,0.07993801070724148,0.351246143813815,2.5321634584066977,stable,,0.4175925925925925,0.0043939815452775,0.0799380107072414,0.351246143813815,2.5321634584066977,-0.8189759161560531,-0.06863771961603,0.0102630043291218,0
500784,20130,CraveLoop,CraveLoop Kitchen,food_delivery,native,320,320,en,2026-01-20,combo,challenge,Claim reward,Hungry? We got you,Free delivery over $15,blue,urgent,0,0.73,52,0.694,0.625,0.176,0.567,0.887,0,2,0,1,0,0,assets/creative_500784.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500784.png,True,1.0,102400,0,18,22,1022,order,food-closeup,18-24,iOS,2026-01-18,2026-03-22,2402,CPA,64,Europe,3,7555.870000000001,2814781,2318431,25886,2012,35236.24,3.0,0.0025930741593087592,0.2203754631369176,0.009196452583700117,0.8236630132148824,0.0777254114193,0.7147980606661761,4.663425919186009,7,16613.420000000002,6271077,5241133,39240,3044,56223.0,3.0,0.0034448711014414316,0.274468920867408,0.00625729838750186,0.835762820325759,0.07757390417940876,0.4854030655340382,3.3841918160138005,14,21992.88,8344718,6994629,42966,3295,60882.549999999996,3.0,0.003125135529787095,0.2509276256497644,0.005148885798177961,0.838210350547496,0.07668854443047991,0.39486055730103764,2.768284553910174,56,36149.88,13866361,52939,3999,73536.01,0.0017531652736761882,0.1425790538189749,55,0.003817800502958202,0.0755397721906345,0.2883957802627524,2.0341979005186186,stable,,0.2601851851851852,0.0038178005029582,0.0755397721906345,0.2883957802627524,2.0341979005186186,-0.7115669997393005,-0.1375784271992005,0.0091964525837001,0
500785,20130,CraveLoop,CraveLoop Kitchen,food_delivery,native,320,320,en,2026-02-05,combo,fast,Learn more,Hungry? We got you,Fresh favorites nearby,orange,adventurous,0,0.374,63,0.86,0.404,0.322,0.539,0.299,3,2,0,1,0,1,assets/creative_500785.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500785.png,True,1.0,102400,0,18,22,1022,order,food-closeup,18-24,iOS,2026-01-18,2026-03-22,2402,CPA,64,Europe,3,1358.65,516755,393551,5850,538,10523.64,3.0,3.98031188508444e-05,0.10767956897539545,0.01132064518001761,0.7615814070497625,0.09196581196581197,1.041112325957175,7.745659294152283,7,3401.6800000000003,1356211,1110589,15988,1381,26506.07,3.0,0.0008047283709304507,0.11403258388087047,0.011788726090556706,0.8188910132715337,0.08637728296222166,1.0182781292881418,7.792052750405682,14,6944.75,2730000,2233978,26153,2257,41956.88,3.0,0.002480328589574129,0.2352957565721222,0.00957985347985348,0.8183069597069597,0.0862998508775284,0.8267399267399267,6.041524892904712,40,19016.63,7499653,38986,3286,60901.64,0.0037120223612354,0.3348242007767111,39,0.005198373844763218,0.08428666700866978,0.4381536052401358,3.2025464028063855,stable,,0.5796296296296296,0.0051983738447632,0.0842866670086697,0.4381536052401358,3.202546402806385,-0.8462611670884729,-0.1378741892245828,0.0120358400570587,0
500786,20131,NeonCast,NeonCast Stream,entertainment,native,320,320,en,2026-01-23,drama,watch now,Start now,Stream the hype,Start free today,purple,urgent,0,0.21,44,0.499,0.483,0.427,0.849,0.861,2,2,1,0,0,0,assets/creative_500786.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500786.png,True,1.0,102400,0,15,16,1023,signup,drama,35-44,iOS,2026-01-15,2026-03-22,2625,IPM,67,North America,3,1932.8200000000002,445163,369049,4241,388,8125.88,4.0,9.97946748784491e-05,0.057340700610888036,0.009526847469353922,0.8290199320248988,0.09148785663758548,0.8715908554843956,4.204157655653398,7,4053.6000000000004,949599,776703,8713,771,16639.32,4.0,0.0005382574785776145,0.09514723601150653,0.009175451953930028,0.817927356705304,0.08848846551130495,0.8119216637759729,4.104825340438128,14,7022.110000000001,1644078,1356369,13475,1214,26608.56,4.0,0.0013474279612880164,0.12063379363517714,0.008196083154205579,0.8250028283329623,0.09009276437847867,0.7384077884382615,3.7892542270058427,53,23816.18,5583071,24227,2111,46823.27,0.00260694649788841,0.24778878771308727,52,0.004339368064636828,0.08713418912783258,0.37810731763934224,1.9660277172913538,stable,,0.3734567901234567,0.0043393680646368,0.0871341891278325,0.3781073176393422,1.9660277172913536,-0.7985204960632065,-0.0941684708827284,0.0095268474693539,0
500787,20131,NeonCast,NeonCast Stream,entertainment,native,320,320,de,2026-01-22,drama,new season,Order now,Exclusive tonight,Start free today,blue,excited,0,0.218,33,0.703,0.748,0.201,0.909,0.858,0,1,0,0,0,1,assets/creative_500787.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500787.png,True,1.0,102400,0,17,16,1023,signup,drama,35-44,iOS,2026-01-15,2026-03-22,2625,IPM,67,North America,3,1886.51,445815,360772,4212,406,9304.3,4.0,0.00036075349284848376,0.02686852241127466,0.009447865145856466,0.8092415015196887,0.09639126305792972,0.9106916546100962,4.932017322993252,7,4067.19,959792,770938,9478,934,21613.37,4.0,0.0006143801435558886,0.08166069992925687,0.009875056262190141,0.8032344507976729,0.09854399662376029,0.9731275109607082,5.31407925373538,14,7387.55,1742308,1421186,15649,1562,35853.66,4.0,0.0012592084180232089,0.12146774650877304,0.00898176441823145,0.8156915998778631,0.09981468464438623,0.8965119829559411,4.853254461898735,54,26240.66,6187820,30084,2915,66473.28,0.0028169727607754596,0.29223806603793095,53,0.004861809167041058,0.09689535965961973,0.47108674783687954,2.533216771224504,stable,,0.537962962962963,0.004861809167041,0.0968953596596197,0.4710867478368795,2.533216771224504,-0.8127211063423843,-0.1126879234174459,0.0101267259258816,0
500788,20131,NeonCast,NeonCast Stream,entertainment,rewarded_video,360,640,de,2026-01-19,celebrity,new season,Order now,Stream the hype,New hits every week,black,adventurous,15,0.658,63,0.743,0.25,0.246,0.581,0.604,2,0,0,0,0,1,assets/creative_500788.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500788.png,True,0.5625,230400,1,15,19,1023,signup,drama,35-44,iOS,2026-01-15,2026-03-22,2625,IPM,67,North America,3,3800.83,578545,470219,5961,613,13772.789999999999,4.0,0.0005483249165295902,0.11373299413156253,0.010303433613634203,0.812761323665402,0.10283509478275457,1.0595545722458928,3.623626944641039,7,6083.43,919721,750241,9472,977,21973.59,4.0,0.0003919174469921375,0.07142149118517067,0.010298775389493118,0.8157267258222874,0.10314611486486487,1.0622786692921005,3.6120395895078925,14,9425.15,1444667,1178393,14019,1424,32245.89,4.0,0.0010313302144055608,0.1556437420735713,0.009703966381179884,0.815684860248071,0.10157643198516299,0.9856942811042267,3.4212601390959296,57,27226.43,4188548,23487,2323,52453.0,0.0029955397830706706,0.3278391761675224,56,0.0056074324563070545,0.09890577766423979,0.5546074677907475,1.9265471088203632,stable,,0.5753086419753086,0.005607432456307,0.0989057776642397,0.5546074677907475,1.9265471088203632,-0.8221562055052096,-0.076668128868743,0.0104675894955316,0
500789,20131,NeonCast,NeonCast Stream,entertainment,native,320,320,it,2026-01-21,celebrity,exclusive,Order now,A new season drops,Cancel anytime,black,playful,0,0.702,71,0.693,0.23,0.592,0.712,0.36,0,2,0,0,0,1,assets/creative_500789.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500789.png,True,1.0,102400,0,18,14,1023,signup,drama,35-44,iOS,2026-01-15,2026-03-22,2625,IPM,67,North America,3,2143.5099999999998,501011,414730,4246,376,8331.67,4.0,0.00034342884101404406,0.07115579420127552,0.008474863825345152,0.8277862162707006,0.08855393311351861,0.750482524335793,3.886928449132498,7,4527.01,1061291,886725,8946,802,18344.86,4.0,0.00047627501729254117,0.11387591602369776,0.008429356321687453,0.835515424139091,0.08964900514196289,0.755683408226396,4.052312674370059,14,7846.74,1833098,1513477,13941,1242,28162.89,4.0,0.001199066435743642,0.15045611106261245,0.007605158043923457,0.8256388911012941,0.08908973531310523,0.6775415171474738,3.589119812813984,55,26940.24,6321923,25057,2226,50729.17,0.0023853061154959637,0.22577286735376792,54,0.003963509204398725,0.08883745061260326,0.3521080531983702,1.8830259121670778,stable,,0.3145061728395062,0.0039635092043987,0.0888374506126032,0.3521080531983702,1.8830259121670776,-0.791982548961807,-0.1919361417218715,0.0086300724519964,0
500790,20131,NeonCast,NeonCast Stream,entertainment,native,320,320,pt,2026-01-31,celebrity,exclusive,Claim reward,Watch what’s trending,Start free today,purple,calm,0,0.472,32,0.826,0.477,0.588,0.519,0.614,4,0,0,0,0,0,assets/creative_500790.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500790.png,True,1.0,102400,0,21,16,1023,signup,drama,35-44,iOS,2026-01-15,2026-03-22,2625,IPM,67,North America,3,1581.42,374540,314953,3213,267,6260.37,4.0,0.0005417619761588145,0.09216073123884304,0.008578522988198858,0.8409061782453142,0.08309990662931839,0.7128744593367865,3.9587016731798004,7,3519.09,821550,675277,7300,652,15152.63,4.0,0.0007694802221426025,0.10473543301263026,0.008885642991905545,0.8219548414582192,0.08931506849315068,0.7936218124277281,4.305837588694804,14,6715.23,1563424,1282095,12499,1132,26152.87,4.0,0.0012608776240234834,0.11890663885940903,0.007994632294246474,0.8200558517714964,0.09056724537963037,0.7240518247129377,3.8945605735023223,45,21821.44,5124863,23512,2113,47993.99,0.0025666224707870766,0.2367883645301954,44,0.004587829957600818,0.08986900306226607,0.41230370450878395,2.199396098515955,stable,,0.45,0.0045878299576008,0.089869003062266,0.4123037045087839,2.199396098515955,-0.7974327748526692,-0.0557321309778994,0.0092337252743207,0
500791,20131,NeonCast,NeonCast Stream,entertainment,interstitial,360,640,de,2026-01-19,drama,new season,Watch now,Watch what’s trending,Cancel anytime,purple,adventurous,5,0.152,42,0.709,0.5,0.266,0.55,0.448,4,2,0,0,0,1,assets/creative_500791.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500791.png,True,0.5625,230400,1,21,14,1023,signup,drama,35-44,iOS,2026-01-15,2026-03-22,2625,IPM,67,North America,3,4047.81,787076,634317,7002,651,14813.64,4.0,0.0005167814183799806,0.060483618290695186,0.0088962184083875,0.8059158200732839,0.09297343616109682,0.8271119942673897,3.6596678203769444,7,6661.26,1272311,1038976,10854,1028,23007.309999999998,4.0,0.0007540020119316216,0.06645318987503701,0.008530933081612908,0.8166053740005392,0.0947116270499355,0.8079785524136788,3.45389761096249,14,10181.38,1925256,1573510,14897,1405,31906.929999999997,4.0,0.0013554833773144694,0.13746673908823373,0.007737672288776142,0.8172991020414947,0.09431429146808082,0.7297730795281251,3.1338512068108644,57,30320.41,5716403,23957,2219,50179.0,0.0023363141482940345,0.23308766585098814,56,0.004190922158567197,0.09262428517760989,0.38818116917229245,1.6549578320345932,stable,,0.3219135802469136,0.0041909221585671,0.0926242851776098,0.3881811691722924,1.6549578320345932,-0.7895473027840558,-0.1006183559534454,0.0088962184083875,0
500792,20132,GlitchWave,GlitchWave Rush,gaming,interstitial,360,640,de,2026-01-25,reward,new collection,Get offer,Level up today,Free rewards for new players,blue,excited,0,0.465,66,0.714,0.538,0.308,0.729,0.597,1,2,0,0,1,0,assets/creative_500792.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500792.png,True,0.5625,230400,0,14,28,1024,install,reward,25-34,Both,2026-01-09,2026-03-03,2484,IPM,54,Europe,3,1241.69,217428,181244,3026,572,3110.88,4.0,0.0007573318437191132,0.041614148068997686,0.01391725076807035,0.8335816914104899,0.1890284203569068,2.630755928399286,2.5053596308257293,7,2999.13,527755,438121,7592,1387,8077.889999999999,4.0,0.0010919218407995795,0.1624295906762234,0.014385462951558962,0.8301598279504694,0.18269230769230768,2.628113423842503,2.6934110892158722,14,5780.05,1032293,856398,13855,2542,14339.039999999999,4.0,0.0015278357945571702,0.28281701365209283,0.01342157701350295,0.8296074854716635,0.18347167087693975,2.4624791604709126,2.480781308120172,38,16277.64,2939229,27428,5017,28105.09,0.003526211191022302,0.6475799251043312,37,0.009331698891103756,0.1829152690681056,1.706910213528786,1.7266071740129405,stable,,0.7287037037037036,0.0093316988911037,0.1829152690681056,1.706910213528786,1.7266071740129405,-0.658419783635414,0.0261961304099704,0.0150307574873153,0
500793,20132,GlitchWave,GlitchWave Rush,gaming,interstitial,360,640,ja,2026-01-22,fantasy,competition,Try for free,Win epic rewards,Free rewards for new players,blue,adventurous,8,0.325,42,0.828,0.312,0.626,0.571,1.0,1,1,0,0,1,1,assets/creative_500793.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500793.png,True,0.5625,230400,1,16,28,1024,install,reward,25-34,Both,2026-01-09,2026-03-03,2484,IPM,54,Europe,3,4083.0200000000004,726689,604392,9725,1876,10737.470000000001,4.0,0.0005088596018164989,0.15401947754931447,0.01338261622234546,0.8317065484684645,0.19290488431876607,2.581572034253993,2.6297862856415106,7,5868.01,1050016,868642,13804,2668,15477.32,4.0,0.001230145054584488,0.231861154985254,0.01314646633956054,0.8272654892877823,0.19327731092436976,2.5409136622680037,2.637575600586911,14,8766.77,1561446,1273130,18667,3582,20567.46,4.0,0.002104807331690477,0.4298642250974315,0.011954944327245387,0.815353204657734,0.19188943054588312,2.294027459162853,2.3460704455574857,41,19918.15,3557237,26765,5037,28664.45,0.0038092225004411825,0.7518993847769562,40,0.00752409805700323,0.18819353633476554,1.4159866210769763,1.4391120661306396,fatigued,12,0.6509259259259259,0.0075240980570032,0.1881935363347655,1.4159866210769765,1.4391120661306396,-0.8228015811235807,0.0415293575706035,0.0135338527803319,1
500794,20132,GlitchWave,GlitchWave Rush,gaming,rewarded_video,360,640,de,2026-01-25,competitive,free rewards,Order now,Beat your rivals,Play with friends tonight,orange,calm,20,0.376,57,0.842,0.912,0.475,0.964,1.0,1,0,0,0,1,0,assets/creative_500794.png,/home/wei/projects/hack_UPC_2026/Smadex_Creative_Intelligence_Dataset_FULL/assets/creative_500794.png,True,0.5625,230400,1,16,25,1024,install,reward,25-34,Both,2026-01-09,2026-03-03,2484,IPM,54,Europe,3,1207.75,180122,147982,2995,706,3999.6499999999996,4.0,0.0004905929141632062,0.21086241227635105,0.01662761905819389,0.82156538346232,0.2357262103505843,3.9195656277411977,3.3116539018836675,7,2920.17,433285,354620,7601,1802,10144.22,4.0,0.001646590316267999,0.5350216811399776,0.017542725919429476,0.8184451342649757,0.23707406920142088,4.158925418604383,3.4738457007639965,14,5813.68,860475,711004,13976,3177,17559.91,4.0,0.0021856125900060644,0.7463923730630615,0.01624219181266161,0.8262924547488306,0.22731825987406984,3.6921467793951015,3.020446601808149,38,15789.95,2324080,26592,5791,32348.09,0.004248631769228796,1.0861126827720704,37,0.011441946920932153,0.2177722623345367,2.4917386664830814,2.0486505657079346,top_performer,,0.8003086419753087,0.0114419469209321,0.2177722623345367,2.491738666483082,2.0486505657079346,-0.6507787496512485,-0.1423798361433355,0.0182080709341974,0
